Nad Padavkou
SURVEY NAME: nad_pad.pod30
SURVEY DATE: 01 08 2000 COMMENT: None(Length : 63.23m Surface : 0.0m Duplicate : 0.0m)
SURVEY TEAM:
Martin Budaj, Stacho Mudrak, Libor Stubna
DECLINATION:    0.00  FORMAT: DMMDUDRLLAaDdNF  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00 

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

             [Lonne]11    [Lonne]12    13.12    239.00   30.00     0.00     0.00     0.00     0.00  [ 95@padavka None - 96@padavka None ] 
             [Lonne]12    [Lonne]13    9.19     204.00   13.00     0.00     0.00     0.00     0.00  [ 96@padavka None - 97@padavka None ] 
             [Lonne]14    [Lonne]15    14.76    19.00    27.00     0.00     0.00     0.00     0.00  [ 98@padavka None - 99@padavka None ] 
             [Lonne]15    [Lonne]16    19.36    63.00    10.00     0.00     0.00     0.00     0.00  [ 99@padavka None - 100@padavka None ] 
             [Lonne]15    [Lonne]19    27.23    262.00   3.00     0.00     0.00     0.00     0.00  [ 99@padavka None - 103@padavka None ] 
             [Lonne]16    [Lonne]17    62.01    94.00    3.00     0.00     0.00     0.00     0.00  [ 100@padavka None - 101@padavka None ] 
             [Lonne]17    [Lonne]18    28.22    80.00    -4.00     0.00     0.00     0.00     0.00  [ 101@padavka None - 102@padavka None ] 
             [Lonne]19    [Lonne]20    13.12    270.00   -20.00     0.00     0.00     0.00     0.00  [ 103@padavka None - 104@padavka None ] 
             [Lonne]20    [Lonne]21    21.65    313.00   -14.00     0.00     0.00     0.00     0.00  [ 104@padavka None - 105@padavka None ] 
             [Lonne]21    [Lonne]22    36.09    278.00   -32.00     0.00     0.00     0.00     0.00  [ 105@padavka None - 106@padavka None ] 

